X, Y
-0.677123, -0.149501
-0.675427, -0.156856
-0.673652, -0.164192
-0.671796, -0.171508
-0.669861, -0.178804
-0.667847, -0.186079
-0.665753, -0.193331
-0.663581, -0.200560
-0.661330, -0.207766
-0.659001, -0.214946
-0.656593, -0.222101
-0.654108, -0.229229
-0.651545, -0.236329
-0.648905, -0.243402
-0.646188, -0.250445
-0.643394, -0.257458
-0.640524, -0.264440
-0.637578, -0.271390
-0.634556, -0.278308
-0.631459, -0.285192
-0.628287, -0.292043
-0.625041, -0.298858
-0.621720, -0.305637
-0.618326, -0.312379
-0.614858, -0.319084
-0.611317, -0.325750
-0.607703, -0.332377
-0.604017, -0.338964
-0.600260, -0.345510
-0.596431, -0.352015
-0.592531, -0.358477
-0.588561, -0.364895
-0.584521, -0.371270
-0.580411, -0.377600
-0.576232, -0.383885
-0.571985, -0.390123
-0.567670, -0.396313
-0.563287, -0.402456
-0.558837, -0.408551
-0.554321, -0.414596
-0.549739, -0.420591
-0.545091, -0.426535
-0.540378, -0.432427
-0.535601, -0.438267
-0.530761, -0.444054
-0.525857, -0.449787
-0.520890, -0.455466
-0.515861, -0.461089
-0.510771, -0.466657
-0.505620, -0.472168
-0.500408, -0.477622
-0.495137, -0.483018
-0.489807, -0.488355
-0.484419, -0.493633
-0.478972, -0.498851
-0.473469, -0.504009
-0.467909, -0.509106
-0.462293, -0.514140
-0.456621, -0.519113
-0.450896, -0.524022
-0.445116, -0.528868
-0.439283, -0.533649
-0.433398, -0.538366
-0.427461, -0.543017
-0.421473, -0.547602
-0.415434, -0.552120
-0.409346, -0.556572
-0.403208, -0.560955
-0.397022, -0.565271
-0.390789, -0.569518
-0.384509, -0.573695
-0.378183, -0.577803
-0.371811, -0.581840
-0.365395, -0.585806
-0.358935, -0.589701
-0.352432, -0.593525
-0.345887, -0.597276
-0.339300, -0.600954
-0.332673, -0.604559
-0.326005, -0.608091
-0.319299, -0.611548
-0.312553, -0.614931
-0.305771, -0.618239
-0.298951, -0.621471
-0.292096, -0.624628
-0.285205, -0.627709
-0.278280, -0.630713
-0.271322, -0.633640
-0.264330, -0.636490
-0.257307, -0.639262
-0.250253, -0.641956
-0.243169, -0.644572
-0.236055, -0.647109
-0.228913, -0.649567
-0.221743, -0.651946
-0.214546, -0.654245
-0.207323, -0.656464
-0.200076, -0.658604
-0.192804, -0.660662
-0.185508, -0.662640
-0.178191, -0.664537
-0.170851, -0.666353
-0.163491, -0.668087
-0.156111, -0.669740
-0.148712, -0.671311
-0.141295, -0.672800
-0.133861, -0.674206
-0.126411, -0.675530
-0.118945, -0.676771
-0.111465, -0.677930
-0.103971, -0.679005
-0.096464, -0.679998
-0.088946, -0.680907
-0.081417, -0.681733
-0.073878, -0.682475
-0.066330, -0.683134
-0.058774, -0.683709
-0.051211, -0.684201
-0.043641, -0.684608
-0.036066, -0.684932
-0.028487, -0.685172
-0.020904, -0.685328
-0.013319, -0.685400
-0.005732, -0.685387
0.001856, -0.685291
0.009443, -0.685111
0.017030, -0.684846
0.024614, -0.684498
0.032195, -0.684066
0.039772, -0.683550
0.047345, -0.682949
0.054911, -0.682265
0.062471, -0.681498
0.070023, -0.680646
0.077567, -0.679711
0.085100, -0.678693
0.092624, -0.677591
0.100136, -0.676406
0.107635, -0.675138
0.115122, -0.673787
0.122594, -0.672353
0.130051, -0.670836
0.137491, -0.669237
0.144915, -0.667556
0.152321, -0.665792
0.159708, -0.663947
0.167075, -0.662020
0.174422, -0.660011
0.181746, -0.657921
0.189049, -0.655751
0.196327, -0.653499
0.203582, -0.651168
0.210811, -0.648755
0.218014, -0.646264
0.225189, -0.643692
0.232337, -0.641041
0.239456, -0.638311
0.246545, -0.635503
0.253603, -0.632616
0.260629, -0.629652
0.267623, -0.626609
0.274584, -0.623490
0.281510, -0.620293
0.288401, -0.617020
0.295257, -0.613671
0.302075, -0.610246
0.308855, -0.606746
0.315597, -0.603171
0.322299, -0.599522
0.328961, -0.595798
0.335582, -0.592001
0.342161, -0.588131
0.348697, -0.584188
0.355189, -0.580174
0.361637, -0.576087
0.368039, -0.571929
0.374395, -0.567701
0.380704, -0.563402
0.386965, -0.559034
0.393178, -0.554596
0.399341, -0.550090
0.405454, -0.545516
0.411516, -0.540875
0.417527, -0.536166
0.423484, -0.531391
0.429389, -0.526550
0.435239, -0.521645
0.441035, -0.516674
0.446775, -0.511640
0.452459, -0.506542
0.458086, -0.501381
0.463655, -0.496158
0.469166, -0.490874
0.474617, -0.485529
0.480009, -0.480123
0.485340, -0.474658
0.490610, -0.469134
0.495818, -0.463552
0.500963, -0.457913
0.506045, -0.452216
0.511063, -0.446463
0.516017, -0.440655
0.520905, -0.434792
0.525728, -0.428875
0.530484, -0.422905
0.535173, -0.416882
0.539794, -0.410807
0.544347, -0.404681
0.548831, -0.398504
0.553246, -0.392278
0.557591, -0.386003
0.561865, -0.379680
0.566068, -0.373310
0.570199, -0.366893
0.574259, -0.360430
0.578245, -0.353923
0.582158, -0.347371
0.585998, -0.340776
0.589763, -0.334138
0.593453, -0.327458
0.597068, -0.320738
0.600608, -0.313977
0.604071, -0.307177
0.607457, -0.300339
0.610767, -0.293463
0.613999, -0.286550
0.617153, -0.279602
0.620229, -0.272618
0.623226, -0.265600
0.626144, -0.258549
0.628982, -0.251466
0.631741, -0.244350
0.634419, -0.237204
0.637017, -0.230029
0.639533, -0.222824
0.641969, -0.215591
0.644323, -0.208332
0.646595, -0.201046
0.648784, -0.193734
0.650891, -0.186398
0.652916, -0.179039
0.654857, -0.171657
0.656715, -0.164254
0.658490, -0.156829
0.660180, -0.149385
0.661787, -0.141922
0.663309, -0.134441
0.664747, -0.126943
0.666100, -0.119429
0.667368, -0.111900
0.668552, -0.104357
0.669650, -0.096800
0.670662, -0.089231
0.671590, -0.081651
0.672431, -0.074060
0.673187, -0.066460
0.673857, -0.058852
0.674441, -0.051236
0.674939, -0.043613
0.675351, -0.035985
0.675677, -0.028353
0.675916, -0.020717
0.676070, -0.013078
0.676136, -0.005437
0.676117, 0.002204
0.676011, 0.009845
0.675819, 0.017485
0.675540, 0.025122
0.675175, 0.032756
0.674724, 0.040386
0.674187, 0.048011
0.673563, 0.055630
0.672853, 0.063241
0.672057, 0.070845
0.671176, 0.078439
0.670208, 0.086024
0.669155, 0.093597
0.668015, 0.101158
0.666791, 0.108706
0.665481, 0.116240
0.664086, 0.123759
0.662605, 0.131263
0.661040, 0.138749
0.659391, 0.146217
0.657656, 0.153667
0.655838, 0.161097
0.653935, 0.168505
0.651949, 0.175892
0.649879, 0.183257
0.647725, 0.190597
0.645489, 0.197913
0.643170, 0.205204
0.640768, 0.212467
0.638284, 0.219703
0.635718, 0.226911
0.633070, 0.234089
0.630341, 0.241237
0.627532, 0.248353
0.624641, 0.255437
0.621671, 0.262488
0.618620, 0.269505
0.615490, 0.276487
0.612281, 0.283433
0.608994, 0.290341
0.605628, 0.297212
0.602184, 0.304045
0.598662, 0.310837
0.595064, 0.317589
0.591389, 0.324300
0.587638, 0.330968
0.583812, 0.337593
0.579910, 0.344174
0.575933, 0.350710
0.571883, 0.357200
0.567759, 0.363643
0.563561, 0.370039
0.559291, 0.376386
0.554949, 0.382684
0.550536, 0.388932
0.546051, 0.395129
0.541496, 0.401274
0.536872, 0.407366
0.532178, 0.413406
0.527415, 0.419390
0.522584, 0.425320
0.517686, 0.431194
0.512721, 0.437012
0.507690, 0.442772
0.502593, 0.448473
0.497432, 0.454116
0.492206, 0.459699
0.486916, 0.465222
0.481564, 0.470684
0.476149, 0.476083
0.470673, 0.481420
0.465136, 0.486694
0.459538, 0.491904
0.453882, 0.497049
0.448166, 0.502128
0.442392, 0.507141
0.436561, 0.512088
0.430674, 0.516967
0.424731, 0.521777
0.418732, 0.526519
0.412680, 0.531192
0.406574, 0.535794
0.400415, 0.540326
0.394204, 0.544787
0.387942, 0.549175
0.381629, 0.553491
0.375267, 0.557735
0.368856, 0.561904
0.362397, 0.565999
0.355892, 0.570020
0.349339, 0.573965
0.342742, 0.577834
0.336099, 0.581627
0.329413, 0.585343
0.322684, 0.588982
0.315913, 0.592543
0.309101, 0.596025
0.302249, 0.599429
0.295357, 0.602753
0.288426, 0.605997
0.281458, 0.609162
0.274453, 0.612245
0.267412, 0.615248
0.260336, 0.618169
0.253226, 0.621008
0.246083, 0.623765
0.238908, 0.626440
0.231702, 0.629031
0.224465, 0.631539
0.217198, 0.633964
0.209904, 0.636304
0.202581, 0.638560
0.195232, 0.640731
0.187858, 0.642818
0.180458, 0.644819
0.173035, 0.646734
0.165590, 0.648564
0.158122, 0.650308
0.150633, 0.651965
0.143125, 0.653536
0.135598, 0.655020
0.128053, 0.656417
0.120491, 0.657727
0.112913, 0.658949
0.105321, 0.660084
0.097714, 0.661131
0.090094, 0.662091
0.082463, 0.662962
0.074820, 0.663745
0.067168, 0.664440
0.059507, 0.665047
0.051838, 0.665565
0.044162, 0.665995
0.036480, 0.666336
0.028793, 0.666588
0.021102, 0.666752
0.013409, 0.666827
0.005714, 0.666813
-0.001982, 0.666710
-0.009678, 0.666519
-0.017372, 0.666238
-0.025064, 0.665869
-0.032753, 0.665412
-0.040437, 0.664865
-0.048116, 0.664230
-0.055789, 0.663507
-0.063454, 0.662695
-0.071110, 0.661795
-0.078757, 0.660806
-0.086394, 0.659729
-0.094019, 0.658565
-0.101631, 0.657312
-0.109229, 0.655972
-0.116813, 0.654544
-0.124382, 0.653028
-0.131933, 0.651426
-0.139467, 0.649737
-0.146982, 0.647960
-0.154478, 0.646098
-0.161952, 0.644149
-0.169405, 0.642114
-0.176835, 0.639993
-0.184241, 0.637786
-0.191622, 0.635495
-0.198977, 0.633118
-0.206305, 0.630657
-0.213606, 0.628111
-0.220877, 0.625481
-0.228119, 0.622768
-0.235330, 0.619971
-0.242509, 0.617092
-0.249655, 0.614129
-0.256768, 0.611085
-0.263845, 0.607959
-0.270887, 0.604751
-0.277892, 0.601463
-0.284859, 0.598093
-0.291788, 0.594644
-0.298677, 0.591115
-0.305525, 0.587507
-0.312332, 0.583820
-0.319096, 0.580055
-0.325817, 0.576212
-0.332494, 0.572292
-0.339125, 0.568295
-0.345710, 0.564222
-0.352248, 0.560073
-0.358738, 0.555849
-0.365180, 0.551550
-0.371571, 0.547178
-0.377911, 0.542732
-0.384200, 0.538213
-0.390437, 0.533622
-0.396620, 0.528959
-0.402749, 0.524225
-0.408823, 0.519420
-0.414841, 0.514546
-0.420803, 0.509603
-0.426707, 0.504591
-0.432552, 0.499511
-0.438339, 0.494364
-0.444065, 0.489151
-0.449730, 0.483871
-0.455334, 0.478527
-0.460876, 0.473118
-0.466354, 0.467646
-0.471769, 0.462110
-0.477119, 0.456513
-0.482403, 0.450853
-0.487621, 0.445133
-0.492773, 0.439353
-0.497856, 0.433514
-0.502872, 0.427616
-0.507818, 0.421661
-0.512695, 0.415648
-0.517501, 0.409580
-0.522237, 0.403456
-0.526900, 0.397278
-0.531491, 0.391046
-0.536009, 0.384761
-0.540454, 0.378424
-0.544824, 0.372036
-0.549119, 0.365598
-0.553339, 0.359110
-0.557482, 0.352573
-0.561549, 0.345989
-0.565539, 0.339358
-0.569451, 0.332681
-0.573284, 0.325959
-0.577039, 0.319192
-0.580714, 0.312383
-0.584309, 0.305530
-0.587824, 0.298637
-0.591257, 0.291703
-0.594610, 0.284729
-0.597880, 0.277716
-0.601068, 0.270666
-0.604173, 0.263579
-0.607195, 0.256456
-0.610133, 0.249298
-0.612987, 0.242106
-0.615757, 0.234882
-0.618441, 0.227625
-0.621040, 0.220337
-0.623554, 0.213019
-0.625981, 0.205672
-0.628323, 0.198297
-0.630577, 0.190894
-0.632744, 0.183466
-0.634824, 0.176012
-0.636817, 0.168535
-0.638721, 0.161034
-0.640537, 0.153511
-0.642265, 0.145968
-0.643904, 0.138404
-0.645454, 0.130821
-0.646914, 0.123220
-0.648286, 0.115602
-0.649567, 0.107969
-0.650759, 0.100320
-0.651861, 0.092658
-0.652873, 0.084983
-0.653794, 0.077297
-0.654625, 0.069599
-0.655366, 0.061892
-0.656015, 0.054177
-0.656574, 0.046454
-0.657042, 0.038724
-0.657419, 0.030990
-0.657705, 0.023251
-0.657900, 0.015508
-0.658004, 0.007764
-0.658016, 0.000018
-0.657938, -0.007727
-0.657768, -0.015471
-0.657507, -0.023214
-0.657155, -0.030953
-0.656712, -0.038687
-0.656177, -0.046417
-0.655552, -0.054140
-0.654836, -0.061855
-0.654029, -0.069562
-0.653131, -0.077259
-0.652142, -0.084945
-0.651063, -0.092620
-0.649894, -0.100281
-0.648634, -0.107929
-0.647285, -0.115561
-0.645845, -0.123177
-0.644316, -0.130776
-0.642697, -0.138357
-0.640989, -0.145919
-0.639192, -0.153459
-0.637306, -0.160979
-0.635332, -0.168476
-0.633269, -0.175949
-0.631118, -0.183398
-0.628879, -0.190820
-0.626553, -0.198216
-0.624140, -0.205584
-0.621639, -0.212924
-0.619053, -0.220233
-0.616380, -0.227511
-0.613621, -0.234757
-0.610777, -0.241970
-0.607848, -0.249149
-0.604835, -0.256293
-0.601737, -0.263401
-0.598555, -0.270471
-0.595290, -0.277504
-0.591942, -0.284497
-0.588511, -0.291450
-0.584998, -0.298361
-0.581404, -0.305231
-0.577729, -0.312057
-0.573973, -0.318839
-0.570137, -0.325576
-0.566222, -0.332267
-0.562228, -0.338910
-0.558155, -0.345506
-0.554004, -0.352053
-0.549776, -0.358549
-0.545471, -0.364995
-0.541090, -0.371389
-0.536633, -0.377730
-0.532102, -0.384018
-0.527496, -0.390251
-0.522816, -0.396428
-0.518064, -0.402550
-0.513239, -0.408613
-0.508342, -0.414619
-0.503374, -0.420566
-0.498336, -0.426453
-0.493228, -0.432279
-0.488050, -0.438043
-0.482805, -0.443745
-0.477492, -0.449384
-0.472112, -0.454959
-0.466666, -0.460469
-0.461155, -0.465913
-0.455579, -0.471291
-0.449939, -0.476601
-0.444236, -0.481843
-0.438471, -0.487017
-0.432644, -0.492121
-0.426756, -0.497155
-0.420809, -0.502118
-0.414803, -0.507009
-0.408738, -0.511827
-0.402616, -0.516573
-0.396437, -0.521244
-0.390203, -0.525841
-0.383913, -0.530363
-0.377570, -0.534809
-0.371174, -0.539178
-0.364725, -0.543470
-0.358225, -0.547685
-0.351674, -0.551821
-0.345074, -0.555878
-0.338426, -0.559855
-0.331729, -0.563752
-0.324986, -0.567568
-0.318197, -0.571303
-0.311363, -0.574957
-0.304485, -0.578527
-0.297564, -0.582015
-0.290601, -0.585419
-0.283597, -0.588740
-0.276553, -0.591975
-0.269469, -0.595126
-0.262348, -0.598192
-0.255189, -0.601172
-0.247994, -0.604065
-0.240764, -0.606872
-0.233500, -0.609591
-0.226203, -0.612223
-0.218873, -0.614767
-0.211513, -0.617223
-0.204122, -0.619590
-0.196703, -0.621868
-0.189255, -0.624057
-0.181780, -0.626155
-0.174280, -0.628164
-0.166755, -0.630083
-0.159206, -0.631911
-0.151634, -0.633648
-0.144040, -0.635294
-0.136426, -0.636848
-0.128793, -0.638311
-0.121141, -0.639682
-0.113472, -0.640960
-0.105786, -0.642147
-0.098086, -0.643241
-0.090371, -0.644242
-0.082643, -0.645151
-0.074904, -0.645966
-0.067154, -0.646689
-0.059394, -0.647318
-0.051625, -0.647854
-0.043850, -0.648296
-0.036067, -0.648645
-0.028280, -0.648901
-0.020489, -0.649062
-0.012694, -0.649131
-0.004898, -0.649105
0.002899, -0.648986
0.010695, -0.648773
0.018490, -0.648466
0.026283, -0.648066
0.034071, -0.647572
0.041855, -0.646985
0.049632, -0.646304
0.057402, -0.645530
0.065164, -0.644662
0.072917, -0.643701
0.080659, -0.642647
0.088389, -0.641500
0.096106, -0.640261
0.103810, -0.638929
0.111498, -0.637504
0.119170, -0.635987
0.126825, -0.634378
0.134461, -0.632677
0.142077, -0.630885
0.149673, -0.629001
0.157247, -0.627026
0.164798, -0.624960
0.172325, -0.622804
0.179826, -0.620557
0.187302, -0.618221
0.194750, -0.615794
0.202169, -0.613279
0.209559, -0.610674
0.216918, -0.607981
0.224245, -0.605200
0.231539, -0.602331
0.238799, -0.599375
0.246024, -0.596331
0.253213, -0.593201
0.260365, -0.589985
0.267478, -0.586683
0.274552, -0.583296
0.281586, -0.579825
0.288578, -0.576269
0.295527, -0.572629
0.302433, -0.568906
0.309294, -0.565100
0.316110, -0.561212
0.322878, -0.557242
0.329599, -0.553192
0.336272, -0.549061
0.342894, -0.544850
0.349466, -0.540559
0.355986, -0.536190
0.362454, -0.531743
0.368868, -0.527219
0.375227, -0.522617
0.381530, -0.517940
0.387777, -0.513187
0.393966, -0.508359
0.400097, -0.503457
0.406169, -0.498481
0.412180, -0.493433
0.418130, -0.488313
0.424018, -0.483122
0.429842, -0.477860
0.435603, -0.472528
0.441299, -0.467127
0.446930, -0.461658
0.452494, -0.456122
0.457990, -0.450519
0.463419, -0.444850
0.468778, -0.439116
0.474068, -0.433317
0.479286, -0.427456
0.484434, -0.421531
0.489509, -0.415545
0.494511, -0.409498
0.499440, -0.403391
0.504294, -0.397225
0.509073, -0.391001
0.513775, -0.384719
0.518401, -0.378381
0.522950, -0.371988
0.527420, -0.365539
0.531812, -0.359037
0.536124, -0.352483
0.540356, -0.345876
0.544508, -0.339219
0.548578, -0.332511
0.552566, -0.325755
0.556471, -0.318951
0.560293, -0.312099
0.564031, -0.305202
0.567684, -0.298260
0.571253, -0.291274
0.574736, -0.284244
0.578133, -0.277173
0.581444, -0.270061
0.584667, -0.262909
0.587803, -0.255718
0.590851, -0.248489
0.593810, -0.241224
0.596680, -0.233922
0.599460, -0.226587
0.602151, -0.219217
0.604751, -0.211815
0.607261, -0.204382
0.609679, -0.196918
0.612006, -0.189425
0.614241, -0.181903
0.616384, -0.174355
0.618434, -0.166781
0.620391, -0.159182
0.622255, -0.151559
0.624026, -0.143914
0.625703, -0.136247
0.627285, -0.128560
0.628774, -0.120853
0.630168, -0.113129
0.631467, -0.105388
0.632671, -0.097630
0.633779, -0.089859
0.634793, -0.082073
0.635711, -0.074276
0.636533, -0.066467
0.637259, -0.058649
0.637889, -0.050821
0.638423, -0.042986
0.638861, -0.035145
0.639203, -0.027298
0.639448, -0.019447
0.639597, -0.011593
0.639649, -0.003737
0.639605, 0.004119
0.639465, 0.011974
0.639228, 0.019828
0.638894, 0.027679
0.638464, 0.035525
0.637938, 0.043366
0.637315, 0.051201
0.636596, 0.059028
0.635781, 0.066846
0.634870, 0.074654
0.633863, 0.082450
0.632760, 0.090234
0.631561, 0.098004
0.630267, 0.105759
0.628877, 0.113498
0.627393, 0.121220
0.625813, 0.128924
0.624139, 0.136607
0.622370, 0.144270
0.620507, 0.151911
0.618550, 0.159529
0.616500, 0.167122
0.614356, 0.174690
0.612119, 0.182231
0.609789, 0.189744
0.607366, 0.197228
0.604852, 0.204682
0.602246, 0.212104
0.599549, 0.219494
0.596760, 0.226850
0.593881, 0.234171
0.590912, 0.241456
0.587854, 0.248704
0.584706, 0.255914
0.581469, 0.263085
0.578144, 0.270214
0.574731, 0.277303
0.571231, 0.284348
0.567644, 0.291350
0.563971, 0.298306
0.560212, 0.305217
0.556368, 0.312080
0.552439, 0.318896
0.548426, 0.325662
0.544330, 0.332377
0.540151, 0.339041
0.535890, 0.345653
0.531547, 0.352211
0.527123, 0.358714
0.522619, 0.365162
0.518036, 0.371553
0.513373, 0.377887
0.508632, 0.384162
0.503814, 0.390377
0.498919, 0.396532
0.493947, 0.402625
0.488901, 0.408656
0.483779, 0.414623
0.478584, 0.420525
0.473316, 0.426363
0.467976, 0.432133
0.462564, 0.437837
0.457081, 0.443472
0.451529, 0.449039
0.445907, 0.454535
0.440218, 0.459961
0.434461, 0.465315
0.428637, 0.470596
0.422748, 0.475804
0.416794, 0.480938
0.410776, 0.485996
0.404696, 0.490979
0.398553, 0.495885
0.392349, 0.500714
0.386086, 0.505465
0.379762, 0.510136
0.373381, 0.514728
0.366942, 0.519239
0.360447, 0.523670
0.353897, 0.528018
0.347292, 0.532284
0.340633, 0.536466
0.333923, 0.540565
0.327161, 0.544579
0.320348, 0.548508
0.313486, 0.552351
0.306576, 0.556107
0.299619, 0.559776
0.292615, 0.563358
0.285566, 0.566851
0.278473, 0.570256
0.271338, 0.573571
0.264160, 0.576796
0.256941, 0.579931
0.249683, 0.582974
0.242386, 0.585927
0.235051, 0.588787
0.227680, 0.591555
0.220274, 0.594230
0.212833, 0.596812
0.205360, 0.599300
0.197855, 0.601694
0.190319, 0.603994
0.182753, 0.606199
0.175159, 0.608308
0.167537, 0.610322
0.159890, 0.612239
0.152218, 0.614061
0.144521, 0.615786
0.136803, 0.617414
0.129063, 0.618945
0.121303, 0.620379
0.113523, 0.621715
0.105727, 0.622953
0.097913, 0.624093
0.090084, 0.625135
0.082242, 0.626078
0.074386, 0.626923
0.066518, 0.627669
0.058640, 0.628316
0.050753, 0.628864
0.042858, 0.629313
0.034956, 0.629662
0.027049, 0.629913
0.019138, 0.630064
0.011223, 0.630115
0.003307, 0.630067
-0.004610, 0.629920
-0.012526, 0.629674
-0.020441, 0.629327
-0.028352, 0.628882
-0.036258, 0.628337
-0.044159, 0.627693
-0.052053, 0.626950
-0.059938, 0.626107
-0.067814, 0.625166
-0.075679, 0.624126
-0.083532, 0.622987
-0.091372, 0.621750
-0.099198, 0.620414
-0.107007, 0.618980
-0.114800, 0.617449
-0.122574, 0.615819
-0.130329, 0.614092
-0.138062, 0.612268
-0.145774, 0.610347
-0.153463, 0.608329
-0.161127, 0.606215
-0.168765, 0.604005
-0.176376, 0.601699
-0.183959, 0.599297
-0.191513, 0.596801
-0.199036, 0.594210
-0.206526, 0.591525
-0.213984, 0.588746
-0.221408, 0.585874
-0.228795, 0.582908
-0.236146, 0.579851
-0.243459, 0.576701
-0.250733, 0.573459
-0.257967, 0.570127
-0.265158, 0.566704
-0.272308, 0.563191
-0.279413, 0.559588
-0.286473, 0.555897
-0.293487, 0.552117
-0.300453, 0.548249
-0.307371, 0.544295
-0.314240, 0.540253
-0.321057, 0.536126
-0.327823, 0.531914
-0.334535, 0.527617
-0.341194, 0.523236
-0.347797, 0.518771
-0.354343, 0.514224
-0.360833, 0.509595
-0.367263, 0.504885
-0.373634, 0.500095
-0.379945, 0.495225
-0.386194, 0.490276
-0.392380, 0.485248
-0.398502, 0.480144
-0.404560, 0.474962
-0.410552, 0.469705
-0.416477, 0.464374
-0.422334, 0.458967
-0.428123, 0.453488
-0.433842, 0.447936
-0.439490, 0.442313
-0.445067, 0.436619
-0.450571, 0.430855
-0.456002, 0.425022
-0.461359, 0.419122
-0.466640, 0.413154
-0.471845, 0.407120
-0.476974, 0.401021
-0.482024, 0.394858
-0.486996, 0.388631
-0.491888, 0.382342
-0.496700, 0.375992
-0.501431, 0.369582
-0.506080, 0.363112
-0.510646, 0.356584
-0.515129, 0.349999
-0.519528, 0.343358
-0.523842, 0.336661
-0.528070, 0.329911
-0.532212, 0.323107
-0.536266, 0.316251
-0.540233, 0.309344
-0.544112, 0.302388
-0.547901, 0.295383
-0.551601, 0.288330
-0.555211, 0.281231
-0.558729, 0.274087
-0.562156, 0.266898
-0.565491, 0.259666
-0.568734, 0.252392
-0.571883, 0.245077
-0.574938, 0.237723
-0.577899, 0.230330
-0.580766, 0.222900
-0.583537, 0.215434
-0.586212, 0.207933
-0.588792, 0.200399
-0.591274, 0.192831
-0.593660, 0.185233
-0.595948, 0.177604
-0.598138, 0.169947
-0.600230, 0.162261
-0.602224, 0.154550
-0.604118, 0.146813
-0.605914, 0.139053
-0.607610, 0.131269
-0.609205, 0.123465
-0.610701, 0.115640
-0.612097, 0.107796
-0.613391, 0.099935
-0.614585, 0.092057
-0.615678, 0.084164
-0.616669, 0.076258
-0.617559, 0.068339
-0.618348, 0.060408
-0.619034, 0.052468
-0.619619, 0.044519
-0.620101, 0.036563
-0.620482, 0.028601
-0.620760, 0.020634
-0.620936, 0.012664
-0.621010, 0.004692
-0.620981, -0.003281
-0.620850, -0.011254
-0.620616, -0.019224
-0.620280, -0.027192
-0.619842, -0.035155
-0.619302, -0.043112
-0.618659, -0.051062
-0.617915, -0.059004
-0.617068, -0.066935
-0.616119, -0.074856
-0.615069, -0.082764
-0.613917, -0.090659
-0.612664, -0.098538
-0.611309, -0.106402
-0.609854, -0.114247
-0.608297, -0.122073
-0.606640, -0.129879
-0.604883, -0.137664
-0.603026, -0.145425
-0.601069, -0.153162
-0.599013, -0.160874
-0.596857, -0.168558
-0.594603, -0.176215
-0.592250, -0.183842
-0.589799, -0.191438
-0.587251, -0.199002
-0.584605, -0.206533
-0.581863, -0.214029
-0.579024, -0.221489
-0.576089, -0.228912
-0.573059, -0.236297
-0.569934, -0.243642
-0.566714, -0.250946
-0.563400, -0.258207
-0.559993, -0.265425
-0.556493, -0.272599
-0.552901, -0.279726
-0.549216, -0.286807
-0.545441, -0.293839
-0.541575, -0.300821
-0.537620, -0.307753
-0.533574, -0.314632
-0.529441, -0.321459
-0.525219, -0.328231
-0.520910, -0.334947
-0.516515, -0.341607
-0.512033, -0.348209
-0.507467, -0.354752
-0.502816, -0.361235
-0.498081, -0.367657
-0.493264, -0.374016
-0.488365, -0.380312
-0.483384, -0.386544
-0.478322, -0.392710
-0.473182, -0.398809
-0.467962, -0.404840
-0.462664, -0.410803
-0.457289, -0.416696
-0.451838, -0.422518
-0.446312, -0.428268
-0.440711, -0.433945
-0.435036, -0.439549
-0.429289, -0.445077
-0.423470, -0.450530
-0.417581, -0.455906
-0.411622, -0.461205
-0.405594, -0.466424
-0.399498, -0.471565
-0.393335, -0.476625
-0.387107, -0.481603
-0.380814, -0.486500
-0.374457, -0.491313
-0.368037, -0.496043
-0.361556, -0.500688
-0.355014, -0.505248
-0.348412, -0.509721
-0.341752, -0.514107
-0.335035, -0.518405
-0.328262, -0.522615
-0.321433, -0.526735
-0.314550, -0.530766
-0.307615, -0.534705
-0.300628, -0.538554
-0.293590, -0.542310
-0.286503, -0.545973
-0.279367, -0.549543
-0.272185, -0.553018
-0.264956, -0.556399
-0.257683, -0.559685
-0.250366, -0.562875
-0.243008, -0.565968
-0.235608, -0.568965
-0.228168, -0.571864
-0.220689, -0.574665
-0.213174, -0.577367
-0.205622, -0.579971
-0.198035, -0.582475
-0.190415, -0.584879
-0.182762, -0.587182
-0.175079, -0.589385
-0.167366, -0.591487
-0.159624, -0.593487
-0.151855, -0.595386
-0.144060, -0.597182
-0.136241, -0.598875
-0.128398, -0.600466
-0.120534, -0.601953
-0.112649, -0.603337
-0.104745, -0.604617
-0.096823, -0.605793
-0.088884, -0.606865
-0.080930, -0.607833
-0.072963, -0.608696
-0.064983, -0.609454
-0.056991, -0.610107
-0.048990, -0.610656
-0.040981, -0.611099
-0.032964, -0.611437
-0.024942, -0.611669
-0.016915, -0.611796
-0.008886, -0.611818
-0.000855, -0.611734
0.007176, -0.611545
0.015206, -0.611250
0.023234, -0.610850
0.031257, -0.610345
0.039275, -0.609734
0.047286, -0.609018
0.055289, -0.608197
0.063282, -0.607270
0.071264, -0.606239
0.079234, -0.605103
0.087190, -0.603863
0.095131, -0.602518
0.103056, -0.601069
0.110962, -0.599517
0.118849, -0.597860
0.126716, -0.596100
0.134560, -0.594237
0.142381, -0.592272
0.150177, -0.590203
0.157947, -0.588033
0.165689, -0.585761
0.173402, -0.583387
0.181085, -0.580912
0.188736, -0.578337
0.196354, -0.575661
0.203938, -0.572886
0.211485, -0.570011
0.218996, -0.567038
0.226468, -0.563966
0.233900, -0.560796
0.241291, -0.557529
0.248640, -0.554165
0.255944, -0.550705
0.263204, -0.547150
0.270417, -0.543499
0.277583, -0.539754
0.284699, -0.535916
0.291766, -0.531984
0.298780, -0.527959
0.305742, -0.523843
0.312650, -0.519636
0.319502, -0.515339
0.326298, -0.510951
0.333036, -0.506475
